SYMBOL	len
LINC01730	7077
ENSG00000278484	6330
ZNF608	113895
CADPS	81670
ENSG00000274328	6088
ENSG00000277277	6660
FAM74A6	8945
FAM228B	95756
ENSG00000277501	35861
DIPK1A	125062
TTI2	20376
ITIH5	62936
ENSG00000274492	8243
ENSG00000274001	6148
CEBPB-AS1	12600
CCL3	7587
POLD1	36641
MIR6777	5765
R3HCC1L	84605
CRNDE	79204
ENSG00000277684	6233
ZNF761	6117
TPI1	6526
U2	5891
NUDT18	8245
SEPTIN7P15	12414
MIR6070	5802
IGKV2OR2-10	6010
ZAN	67202
ENSG00000273523	6832
HSH2D	17890
ENSG00000275563	9262
ATG5	135368
APOBEC3H	5279
XPNPEP3	6661
U6	5803
CCL14	9413
ENSG00000275393	6233
MR1	31564
NBPF11	30941
MIR6127	5808
LANCL3	99862
ITGA9-AS1	58936
ENSG00000275649	125643
SLC38A3	19215
ZNF2	21508
ENSG00000276535	6699
ENSG00000290793	5004
ZNF229	27918
DCAKD	33608
GOLGA6L1	15456
PDCD2	8644
EPHX1	38147
RPS6KC1	225231
ENSG00000278765	6289
LINC00623	98985
GTF2IRD2B	23099
TULP1	20692
TEX264	36147
MAGIX	6525
ANKS3	39357
SPIN2A	7573
RPL36A	8264
PRR11	51077
DNAH10	54166
ZSCAN26	13862
PTPN20CP	60847
MIR6765	5786
ENSG00000275056	6790
LINC03082	74934
KMT2CP3	43246
CAV1	37639
TCTN1	36780
ENSG00000273863	7467
ENSG00000273691	4048
CPXCR1	8467
FAM153A	35610
ENSG00000278446	6025
JRK	14760
RASGRP4	22947
ENSG00000278254	98286
ENSG00000275055	4391
MRPS21	18118
EBAG9	27484
ZNF518A	37044
POU2AF3	12893
SPMAP1	12052
MAGEB10	4388
ENSG00000274551	10961
ENSG00000278824	7623
RIBC2	21816
ENSG00000274299	7358
ENSG00000277413	5863
WDR72	33038
MIR7976	5765
FOXP1	111437
LINC02393	20001
ZNF790	37645
VN1R9P	6872
PCGF5	124317
Metazoa_SRP	5970
NPIPB4	18418
ENSG00000277655	5410
ENSG00000277499	4593
SYNGAP1-AS1	6121
ENSG00000277743	6409
ENSG00000274227	6326
ENSG00000274709	5841
NPAP1L	6725
FAM13C	122113
GRIFIN	7370
LIPI	107698
NDUFC2-KCTD14	68298
SENP3-EIF4A1	18428
LHX1	10137
SMN2	29900
MIR8072	5779
CICP28	5812
IGSF8	13178
DPF1	18941
BICRA	27260
H4C4	6102
ENSG00000277878	5861
CHTOP	15323
PCDHA5	7247
SLC25A15P4	6624
CYP1B1	11294
ENSG00000273551	6230
ENSG00000278130	8048
ELMO2P1	15308
MIR6884	5777
ENSG00000278254	112928
ABCA2	27344
MIR6865	5764
ABCB10P1	5180
SLC35E2B	38895
ENSG00000278054	5910
ACSF3	65381
INSYN2A	66432
HNF1B	63476
ARFIP2	12496
ENSG00000278239	7964
MIR7108	5786
HSP90B1	20500
PTGES3	30765
ENSG00000274507	5996
USH1G	12872
SALL2	21835
ENSG00000276578	14057
WTAP	25418
ENSG00000290948	46124
MRAS	60886
GPR155	61217
TJP1	128016
LINC00842	57944
PDK2	18673
GOLGA6L17P	9758
RN7SL196P	5990
SNHG32	7844
CKAP2-DT	6318
5_8S_rRNA	5851
ENSG00000276822	5807
NKIRAS1	24542
H3C8	6195
GTF2IRD2	24596
MIR7150	5793
CCDC92B	34551
BACE1-AS	5472
UBB	4277
ALMS1	190708
DUSP14	6622
CHMP1B2P	112575
KIAA1191	21442
SIGLECL1	8446
PITX2	11401
ACACA	279822
ACACA	7454
Metazoa_SRP	5992
ENSG00000277459	6330
EPS8L2	24606
PIGW	7316
ALG9	90977
PHB1	16512
CHEK2P1	9168
CASP7	54238
ZNF630-AS1	13273
CARHSP1	14567
ENSG00000278083	6158
MDM4	44740
RCC1L	52459
RBIS	11990
ENSG00000273957	4085
NPL	39034
MTERF4	20896
GOLGB1	92240
SRRT	16538
PSMB6	5358
Metazoa_SRP	5990
LYNX1	11831
MED22	12573
FXYD6-FXYD2	62106
TCTN3	36275
PDLIM2	7692
LINC01145	53093
DGKI	471637
ENSG00000273816	5931
ENSG00000278552	6215
LIG4	13817
TASOR	30010
ENSG00000276115	4795
ENSG00000278734	6171
ENSG00000276128	4188
SMAP2	32979
DCAF7	46789
ENSG00000275163	427177
MID1IP1	8073
ENSG00000275550	5858
CDH4	691356
C8orf58	7549
CEACAM20	29066
Metazoa_SRP	5988
ENSG00000293024	171236
PSG3	22102
ENSG00000277017	7283
CPEB3	200337
HYDIN2	354607
GTF2IP1	35722
DUX4L12	4266
FAM230F	26564
MIR6509	5784
ENSG00000276422	26521
ENSG00000274204	6367
TMSB15B-AS1	8626
CHD1	80722
ENSG00000278698	6356
MYO19	44932
EIF3K	20873
SIGLEC17P	9140
HNRNPDL	13360
JADE3	151821
SAP25	7052
ENSG00000277763	6374
MSRB3	190911
DNAI1	65236
ENSG00000276519	4068
GLMP	8702
STON2	145372
ENSG00000274156	6222
ENSG00000277662	6196
ZSWIM9	29940
SNPH	16551
ENSG00000273654	4400
LINC02804	7081
PBX3-DT	7875
SNCB	16046
CFAP157	10002
PFKFB1	66335
ENSG00000274346	5612
Y_RNA	5801
ZBTB14	13733
ENSG00000273731	6085
HYOU1	18667
DPYSL5	104926
RAB13	9449
OR4M2	4083
MIR6804	5767
INTS4P2	73865
BLOC1S2	18798
ENSG00000274654	6448
CYSLTR2	57465
LRRC2-AS1	5290
ENSG00000277879	7252
ENSG00000275130	5825
ENSG00000274737	6215
ARL8A	17039
ENSG00000273982	6092
MRTFA	31728
MIR7705	5756
ENSG00000276707	9107
MRM1	10381
NKILA	5624
PDCD6	46353
ENSG00000276980	7056
NBPF15	45769
CWC25	30580
SPPL2B	15784
CYSLTR1	61911
ENSG00000278009	5813
ENSG00000290697	8110
MIR6506	5765
TCF25	19992
ENSG00000276488	6307
ENSG00000275807	7238
LPAR4	13994
ENSG00000278655	4366
ENSG00000273515	5886
NOP16	10352
RHOH	50055
PRAMEF25	12207
ENSG00000276569	7392
Metazoa_SRP	5982
CCNI2	9958
ALDH3B1	23118
FKBP1A	23490
SPP1	10700
CFAP107	20499
USPL1	45833
SDR42E1P2	6180
MIR6731	5771
FGD5P1	6222
BSG	13864
PRKACB	76530
CDKN1B	7844
ENSG00000273853	6242
ANKRD13B	24292
PHF7	13829
ZNF850	35036
METTL26	7639
MAL2	40310
Y_RNA	5829
PRR20C	19164
CARMN	20591
PGM5P3-AS1	19102
ENSG00000278487	5852
AGBL1	839285
5S_rRNA	5805
CPEB1	92682
TCHH	14827
CEACAM20	29216
NPIPB11	18362
SNX21	7487
FAM74A4	8944
MIR6854	5768
TPGS2	54889
SYNRG	96194
ARFRP1	15070
SLC22A31	10060
VPS11	17146
BID	46053
MIR6883	5777
ENSG00000277797	5406
KIF14	72926
ENSG00000274667	6379
LTN1	70512
LINC00923	214626
Metazoa_SRP	5983
ENSG00000290944	10151
GTF2I	105934
RPS6KA5	218480
ENSG00000278333	5869
ZNF285	25010
ENSG00000275263	6027
PER3	63747
NBPF14	70032
TEK	124024
RGL4	11310
LYNX1-SLURP2	19586
TMEM230	50258
ENSG00000276467	8322
ADAMTSL4-AS1	7613
ENSG00000275468	6628
ENSG00000203334	5079
CEACAM5	21703
ENSG00000274800	7120
TNS1	146324
OR5H6	4112
Metazoa_SRP	5993
ENSG00000276651	8046
ENSG00000273966	5789
CCL23	10614
ARK2N	95958
BMS1P14	66582
EEF1A1	10526
DMRTC1	77512
Metazoa_SRP	5981
MIR8074	5780
FIGNL1	11961
PROX1-AS1	92361
ENSG00000276638	6257
MIR6780A	5767
FAM156A	53914
RAB43	34990
ENSG00000278040	5867
BIN2	48836
GHR	300426
BAP1	6188
SCAND1	7442
ENSG00000290368	6738
ENSG00000274767	8647
IQCA1L	20323
ENSG00000275734	16736
C17orf78	19723
MMP28	34984
STAG3	39463
ENSG00000273890	6183
RMC1	31311
RN7SL185P	5948
SPACA7BP	24581
RRM2	11243
FAM157A	12610
ENSG00000291003	6033
ENSG00000275094	6857
DARS1-AS1	10124
LINC02851	10516
ENSG00000277640	5829
POFUT2	19131
ENSG00000293163	14915
ENSG00000273919	68669
ENSG00000233017	6517
TADA2A	75839
IKBKG	19771
SEC14L2	31285
DDC	108333
ENSG00000275016	81280
DUX4L23	4268
CPEB1	109404
FAM242F	17561
LINC02338	46656
RNF41	24897
PRKCQ-AS1	36116
ENSG00000278456	6334
NBL1	15690
CHD9	275468
MILR1	21612
ENSG00000275285	7354
POLR2E	14501
KMT2CP1	21313
ENSG00000276407	13204
KCNJ16	63378
MIR6512	5776
ENSG00000230000	5867
LINC02960	7608
GNB1	59653
DIXDC1	47670
PDE7B	160274
ENSG00000275567	5904
PSME2	8981
ENSG00000277501	44305
ALG8	44307
ENSG00000277747	5892
ENSG00000276958	5837
PLCL2	208649
ITPRID1	145414
NBPF11	55871
PCSK6	148655
ENSG00000274154	5807
SHTN1	129583
RET	56185
C12orf76	13045
PCDHAC2	6010
RSBN1	52141
ENSG00000275689	5825
RPS6KC1	225231
RASGEF1C	114049
POM121C	75213
CKLF-CMTM1	29252
ENSG00000276521	8868
FOXN3	256776
SLC35B2	9488
BCOR	53616
CFC1	13107
ENSG00000276957	6235
SEM1	20416
ENSG00000277550	7137
HCRTR2	179132
ENSG00000276758	5758
ADAM29	62822
Metazoa_SRP	5997
ST20-MTHFS	83656
RDM1	13518
RNU1-68P	5845
TUBGCP5	46092
PCDHGB4	7724
ZBTB14	12382
FBXO8	32134
LINC00923	137537
MIR6068	5759
LY6H	8421
ENSG00000278060	7081
ENSG00000293304	8119
CCL4L2	4954
ENSG00000277579	11584
NBPF9	55212
U2	5890
CLEC18A	16642
KCNN1	35954
ENSG00000290790	30561
PKIB	257455
RASGRP4	22861
CHM	84152
ENSG00000276673	5874
RSPO1	29015
EDRF1-AS1	12950
ZNF189	13848
ENSG00000275958	5890
SMIM22	10834
ENSG00000277689	5789
B3GALT5	51621
ZNF334	15692
ZNF790	25405
ENSG00000231616	5028
IKZF1	103316
ABCG4	14923
FAM124A	34248
SURF1	10380
ANAPC16	22858
DCAF7	46750
CDKN1A	13877
MUC1	12789
DIPK1A	134485
FNDC11	5953
PPP1R18	17204
FER1L4	54328
B3GAT2	104916
PDLIM5	219370
TMEM265	7554
ENSG00000274691	5802
ACTG1	9443
PRIM2	332220
ARK2N	61850
PRXL2A	27510
MYOZ3	4793
ENSG00000278344	6055
MYO6	100701
FAM228B	49169
ENSG00000273988	7171
LRRC41	30560
ENSG00000278218	5885
Metazoa_SRP	5963
Metazoa_SRP	5981
GNAZ	57513
ZNF618	183309
OTUD6B	19895
APONP	6213
PIBF1	236755
MAGIX	6789
FDFT1	46731
ENSG00000275741	25421
FOXD1	8211
DNM1P5	4183
EPPK1	26843
HMGB1P24	6384
TARS3	74162
CCDC28A-AS1	28986
SSBP2	343993
YAP1	125962
PRAG1	74403
GABPB1-IT1	11625
ENSG00000273712	5970
FAM9CP1	7383
DCLK1	90014
Metazoa_SRP	5959
ENSG00000291130	34701
KBTBD6-DT	62876
RBIS	11497
ENSG00000277863	6649
TMEM179	16159
REXO1L10P	9530
RASSF8	123008
LINC02391	121835
BACH1-AS1	11980
GCLM	28122
UBXN8	25204
Metazoa_SRP	5980
ENSG00000275805	15603
ZNF410	35627
ENSG00000277095	34931
ENSG00000275173	9594
C11orf65	142000
SNX3P1Y	5875
ENSG00000273900	5927
LINC01632	15576
ENSG00000277289	6042
ENSG00000293541	23627
ETV7	27305
CACNB2	284093
MED6	23169
PEG10	16146
UBE2D1	38772
ENSG00000274219	6607
GABRG3	573803
ENSG00000274282	12615
ENSG00000273719	6117
ENSG00000274387	6249
MME	106848
PICSAR	11219
MIR7974	5778
FLT1	115280
LINC01547	12823
PAMR1	99900
BPY2B	8925
CPXM2	184408
H2AB3	6290
MIR6511A4	5766
CCL4	4787
ADGRG5	25626
H2AC4	6226
AUTS2	96920
NR2F1	12493
IKBKG	19924
POLR3E	40726
ENSG00000274116	6046
ENSG00000278313	6309
UHRF1	53815
ENSG00000277435	6404
SMIM22	11094
AP5S1	11291
PPP1R18	14055
LYZL6	14895
GNG2	122804
TPD52L2	29317
MED29	12238
ENSG00000273569	7202
NPM2	14255
MAGIX	5700
ZCCHC17	70971
EI24	17569
EOGT	7630
SYT15B	24575
MIR7155	5755
GON4L	115438
CHRM3	525125
MIR6870	5759
PGLS-DT	6450
ENSG00000276740	6390
U2	5812
LINC00598	200103
ZNF248	86371
ILF2	14940
KMT5B	39736
MIR6859-4	5767
ENKUR	85999
ENSG00000290717	9074
ENSG00000278367	6264
ENSG00000277577	5825
H2BC3	6186
ENSG00000278428	5786
ENSG00000277695	11051
ENSG00000275155	6314
JRK	18207
C2orf73	33422
METTL23	10049
ZNF45	17381
ENSG00000278112	6166
TFG	41719
MIR6803	5764
CTSH	28760
STRA6	29446
GPR21	4998
MID1	104039
CCND3	119660
ENSG00000273724	9936
ENSG00000277651	6180
ENSG00000274022	6223
CLPS	8062
SAMD11	23651
TMEM179	7344
TAFAZZIN	12160
SEC22B3P	17654
ENSG00000274450	5816
ZNF254	45801
LINC00649	57048
MAGEA6	9269
TARM1	12350
PGBD4P2	6314
TCF4	371998
CCL18	10760
ENSG00000274601	5982
APOL4	21411
SUCO	81713
Metazoa_SRP	5953
ANXA2R	6648
PLEKHO2	29117
TRAPPC3	18644
CRY2	38769
MIR6129	5808
MYB	40856
Metazoa_SRP	5989
ENSG00000276266	16603
TBC1D3D	13932
ENSG00000274966	4222
ENSG00000278341	7181
PCDH15	1000835
ENSG00000275236	7159
NBPF14	68611
SYNCRIP	40843
MIR7112	5764
PCGF2	19034
GPSM1	17360
MMACHC	13724
CPSF1	21804
ENSG00000290569	80237
ENSG00000274923	5908
PIK3R5	92493
NMRK2	12311
MIR7844	5821
ENSG00000176868	8412
DUX4	4274
NCOA6	92432
ENSG00000274612	6263
SH3GLB1	46606
PARP6	32041
KIZ-AS1	69942
CYFIP2	130154
SYNRG	96625
ESRRG	217707
SLC35A2	13002
SSX2B	42173
MAGI2-AS3	10395
OR4G6P	6579
LINC01517	16386
ENSG00000276898	9059
PCGF2	21619
NEXMIF	198296
SLC12A5	33968
PDE4DIP	29038
RASSF1	16850
OSCAR	13716
Metazoa_SRP	5979
ENSG00000275772	7325
MIR6756	5762
NRN1	15303
MDM4	44740
ENSG00000276348	12241
ENSG00000277795	5129
UHRF1	53577
ENSG00000278431	6034
Metazoa_SRP	5985
ENSG00000274996	4652
MGST2	77977
MAGIX	8919
PDE10A	8185
FAM197Y4	11301
HSD11B1L	7490
PPP4R3B	74930
ENSG00000276391	6462
MICA	18529
ENSG00000276282	6365
CASTOR2	69823
ENSG00000290385	9905
IFITM2	4579
ACACA	327544
Metazoa_SRP	5968
PCDHA11	6417
USP50	51843
ENSG00000274765	6134
ENSG00000230615	57653
LHX1-DT	80687
ENSG00000275227	5880
U2	5890
PIWIL3	61386
ENSG00000273925	6225
ENSG00000275767	34952
TSC22D1-AS1	7539
MIR6770-3	5759
H3C11	6201
ENSG00000276854	4292
WDR59	82050
ENSG00000217702	7811
GTF2IP1	56335
FMR1	40432
ZCCHC17	70971
TRAPPC3	18644
RBM17P2	7104
RN7SL126P	5998
TSPAN14	33416
PPP4R3B	76030
TRPV3	41912
CDRT15P6	6741
FMN1	434870
FAM156B	14247
ENSG00000274828	7779
PCDHGB6	7600
ZNF610	20977
GAS2L1	9137
AATF	110933
JKAMP	23893
PTCRA	12846
DOC2A	11605
PARG	129448
MIR6881	5775
ENSG00000277876	7292
CD160	22682
ENSG00000276127	4230
ENSG00000274837	6070
PHOSPHO2	10252
ANKHD1	73662
HAND2-AS1	12010
ZNF630	9325
FXYD4	7691
MILR1	21448
ENSG00000277310	6125
HTR1DP1	6949
EPHB4	30656
MIR8070	5787
RCAN3	37122
ENSG00000275437	9399
ALG11	8302
Y_RNA	5800
PHOSPHO2	10252
MIR6808	5758
PI4KAP1	6459
ZFAND6	66231
Metazoa_SRP	5980
U2	5890
ENSG00000272446	43795
ALG9	95086
TARDBP	12613
ENSG00000277509	6136
ZNG1C	20507
MCM3	26567
ENSG00000276663	6264
PRSS59P	9651
ODAPH	12823
SYTL1	14910
PTPRQ	248106
PGM3	30667
PHF19	44898
ENSG00000277425	7772
ENSG00000273998	6547
ENSG00000255856	6341
TPT1	13513
LINC02335	101545
TMPRSS4	45827
ENSG00000293304	7377
ENSG00000275016	190007
GRIA3	23530
RDM1	18361
HDGFL2	32910
ENSG00000273716	5777
ENSG00000273771	9571
ENSG00000277675	11877
TOMM40P1	4049
ENSG00000277565	5757
ENSG00000268181	8564
MAP7	214238
ARHGEF25	8329
CRY2	38842
ENSG00000274818	6154
ENSG00000274075	5875
Metazoa_SRP	5987
ENSG00000278215	5820
RPP38	10074
MEIKIN	144405
HSH2D	27542
LINC01697	15283
Y_RNA	5811
ENSG00000292991	6560
CNTNAP3P1	13053
OR8G7P	4066
DHRS3	56000
ENSG00000274560	6148
TBC1D3I	15229
KIAA0319	44823
MIR6776	5758
AP2B1	139772
ENSG00000277559	4457
RAD17	47739
CDH23	338761
NOP16	10317
CCL15-CCL14	23665
Metazoa_SRP	5985
MIR6772	5763
SEMA3B	11399
ENSG00000275654	6712
LINC00598	35772
DIPK1A	125062
STIM1	240507
FCGBP	77003
SERPINB6	29694
CRISP2	26932
MUC13	35009
LEPR	112720
MIR6071	5777
SEMA5B	89780
BASP1	63020
ENSG00000276667	5873
THBS1-AS1	6225
ENSG00000273870	5878
CLIC1	11662
ADAM6	6698
AGAP4	27606
ARHGAP23	61695
MLH1	60374
ENSG00000274460	8496
ENSG00000291013	36217
ENSG00000285402	165112
ENSG00000276968	6133
RFPL4AP6	5061
JAKMIP2	202990
MAGI2-AS3	9760
MIR6736	5758
CKLF-CMTM1	29456
ENSG00000276873	5798
Metazoa_SRP	5982
ENSG00000289133	5894
HIP1	79319
ENSG00000273792	7011
ATXN2	153161
ENSG00000276863	6225
CLN5	13254
PLEKHA2	73153
DCAF13	31736
ENSG00000274717	8199
KIZ	123566
METTL2A	29931
ENSG00000274892	6224
ZCCHC17	70971
BCL2L13	95271
ENSG00000278602	6841
UBXN1	8318
SULF1	152503
DYDC2	14305
ENSG00000273679	4834
CCL17	5193
DNAJC16	47918
PCDHGA9	5567
SPDYE20P	11052
BNIP3P44	6234
ENSG00000277340	5997
ENSG00000275413	6030
HEMGN	17081
EDA	85445
RNASEH2B	49496
ENSG00000278319	6089
NR2F2-AS1	21668
ENSG00000274315	6202
ANP32E	21823
GCLC	56522
RN7SL495P	5936
CCL3-AS1	4841
PLEKHA2	71948
SLC12A5	33968
GPN1	24848
ENSG00000293024	137714
ENSG00000290385	7401
ENSG00000275210	33953
ENSG00000275929	6145
ENSG00000274624	6529
ZNF418	13553
CPEB1	34616
SEPTIN2	41163
NR1H3	23732
SLC9A7	165567
SLC2A14	56642
GYPA	24305
DNAJC10	81207
GPR179	25085
NT5M	47326
TP53I11	24658
FRMPD4	588615
LINC01145	20881
FRMD6-AS2	19576
AP3S2	7260
BNAT1	6834
ENSG00000275719	4228
Metazoa_SRP	6010
MIR6749	5768
NBPF10	84186
ENSG00000277152	9720
ENSG00000274092	6414
ADAP1	28688
NEK5	67775
RBM15	10211
PCDHGA7	6261
PNMA8C	9939
UBE2C	7377
ENSG00000273599	8427
MIR6851	5766
ENSG00000276093	6212
ENSG00000274549	6109
ACTL8	7079
PRR5	72134
RAB7B	32355
FAM184A	21829
GDAP1L1	36818
ENSG00000276997	12733
SLC26A7	182264
GH1	7335
ENSG00000275427	12273
PCDHGC4	5792
ENSG00000278813	6445
ENSG00000288636	12389
ENSG00000278266	5932
UBE2V1	37774
TCP10L3	17216
NDUFB1	11383
SSTR3	10185
OSCAR	13716
SRCIN1	81621
FRMD6-AS2	7928
ENSG00000275540	12243
BARD1	86789
ENSG00000276277	5777
CNTNAP3P2	236908
ENSG00000289517	49552
MIR6721	5786
LRRC41	31854
ENSG00000273521	4097
JMJD6	19667
MIR6747	5760
DDX1	42249
YTHDF3	47232
PTGES2	13194
CT45A5	9949
MAP7	189632
IKBKG	20392
ENSG00000278829	9202
ENSG00000290946	12104
PCDHGC3	38229
KLF16	16797
FAM25C	10169
TEX28	29559
PLA2G2D	12609
RAVER1	23017
SLC26A7	182264
ENSG00000278400	6008
MIR6831	5780
ENSG00000274064	4281
LPP	739514
PDIA6	43171
ESF1	76294
OR7G15P	6032
CXADRP3	6799
ZNF79	23997
AOAH	217147
RFX3	313404
PCDH15	998921
PLEKHA2	75566
ENSG00000276997	8965
AXDND1	192013
MIR8066	5777
HYOU1	18717
MIR6722	5777
ALDH3B1	21327
SUSD3	29444
ENSG00000273987	6388
FAM230G	18567
MS4A2	12802
NR2C2	48358
ANAPC1P5	17844
ORAI1	18490
ENSG00000275318	6433
LINC02362	10387
ENSG00000275944	5056
MAP3K14	58093
CEACAM5	21703
SHROOM1	10217
CACNB2	284093
ENSG00000274631	5820
BLVRBP1	5828
LINC01632	20566
GRIPAP1	34220
SLC16A3	8187
IGHV2-70	6143
MIR6802	5764
PCDHGB5	118028
ENSG00000276269	6166
MIR6737	5769
ICA1L	104022
FIGNL1	11961
ZNF343	33009
ENSG00000275138	5938
WBP1LP8	6026
MIR7848	5800
CCL4L2	4810
ENSG00000278389	6149
ENSG00000259425	11235
PLK2	11852
ENSG00000276517	6003
CCL4L2	4815
ZMYND8	151609
SPON2	47725
CNTNAP3B	196765
ENSG00000276054	4040
ARHGEF18	80290
ZNHIT3	12141
ENSG00000276727	6400
ENSG00000275488	4471
LINC03062	83009
ENSG00000278576	6177
ENSG00000275322	5698
SLC35E2B	37017
CCDC28A	22550
PTPRF	51409
RBP1	19744
CPEB1	33212
ENSG00000278413	5873
ENSG00000247934	8108
TMC4	18785
ENSG00000277022	18753
MIR7151	5759
C11orf54	24508
PPARGC1A	75167
BSNDP3	6063
COG3	31931
AOC3	7885
ZNF274	33501
SPTBN2	38701
PAX8-AS1	27049
DUSP14	26607
LINC02930	10517
CPEB1	108701
PEG10	16146
LINC02688	6138
CABIN1	170313
SEZ6L2	34091
AOAH	217253
NEDD4L	4090
CUL4A	61272
GPR171	6659
CYFIP1	55888
MIR6775	5768
ENSG00000263020	8526
LINC02334	116678
ENSG00000278842	5987
Metazoa_SRP	5957
NR2E3	10699
DUX4L24	4268
ENSG00000276744	6683
STK3	376740
RDM1	17640
RNA5SP439	5823
SNAP47	48791
ENSG00000274090	53527
MIR3179-4	5783
NHS	103698
MIR6134	5808
TMPRSS7	42349
C11orf96	4241
ENSG00000277397	8979
NLRP1	76089
GGTLC5P	8754
RNVU1-2A	5864
ENSG00000276308	7448
NADK2	36168
DDX52	39407
ENSG00000276411	8661
ZYXP1	5817
ENSG00000275959	4596
PCDHGC3	39997
ENSG00000276768	6164
ACACA	218650
IFTAP	67788
ENSG00000274976	6125
MIR548AY	5806
FMO1	40467
MIR6843	5850
TBC1D3L	16593
PIBF1	195111
HPCAL4	18537
CYP1A1	11694
ENSG00000273674	46840
LAMA2	636400
SLC39A1	14785
ENSG00000227769	19014
SLCO4A1-AS2	7506
TRIM64C	11098
TP53TG3F	5599
ENSG00000275557	7637
PRSS56	8328
ENSG00000275464	29487
MIR6836	5762
ENSG00000275386	5805
PTH2R	137315
ENSG00000275905	6304
PHOSPHO2	10252
Metazoa_SRP	6019
NUDT13	19282
ENSG00000233783	9372
ENSG00000275910	6262
NDUFA6	11057
TEX28P2	22692
CPNE4	509948
CHAC1	6041
PCDHA13	5426
ALOX5AP	53947
HNRNPUL1	44432
LINC00598	31693
TMEM68	30936
U2	5890
UTY	235509
KLRF1	20521
ENSG00000274554	8384
MR1	24727
ENSG00000274322	80423
HNRNPCL3	5109
STMN1P1	6139
HNF1B	64328
ENSG00000237126	8770
MIR6750	5774
DDC	108333
SEC14L2	29846
ZNF75A	9135
ENSG00000276972	6120
ENSG00000275527	6178
ENSG00000275139	9654
ENSG00000276170	7556
IKZF5	23579
ENSG00000274244	4761
OTUD6B	19895
DSCAM	362556
MICOS10	35844
PHB1	16486
RECQL4	12245
NAPB	52700
ENSG00000290790	76667
CDK10	8169
TMEM200A	79780
LINC01971	6747
KLRF1	20524
ENSG00000275645	6117
ENSG00000275329	4842
CCL15	9671
ENSG00000277621	6089
ZNF534	23525
ENSG00000277151	8304
TRAPPC3	25183
UNC13B	246342
CEP162	109093
PRL	15957
MIR6778	5772
NBPF26	38201
ENSG00000276241	64330
ENSG00000273933	7216
ENSG00000276445	6283
ZNF2	21885
THBS2	43761
ENSG00000277516	6032
CLTCL1	33599
CYFIP1	119016
CNOT3	20899
NBPF12	60458
ENSG00000275672	4423
MIR6864	5769
FRG1HP	228984
NTMT1	12978
DEF8	22328
STRADA	14878
MAGI2-AS3	12813
ENSG00000274863	61787
CPEB1	90335
GADD45A	5928
RASGRP4	22947
ENSG00000274904	6219
FAM156A	16947
GALE	10855
CT45A10	9794
C9orf153	7997
CYREN	10442
ENSG00000274977	6181
ENSG00000276170	7737
RAB7B	23398
ENSG00000275860	4364
TGIF1	15369
RPH3AL	146153
ENSG00000290948	46657
BSG	13868
TPTE	87133
MIR7856	5755
RAB4A	37829
PCDHGB9P	5596
AGXT2	55734
PCDH10	7573
CPEB1-AS1	5993
ENSG00000276502	27846
MIR8068	5767
RCC1L	23064
SLC20A1P2	6665
ENSG00000275628	6093
KCNN3	178504
PRSS3P3	8230
SLC7A6	40307
SLC4A1AP	34083
KCNMA1	7226
CAMTA1-AS2	12967
H3C7	6193
RN7SL331P	5946
PMS1	96543
ITGBL1	266850
ENSG00000275681	5867
ZNF843	13422
ENSG00000278075	6048
CDK2AP1	12983
PCLO	63053
MLF1	38295
ADORA2A	13237
CCDC144BP	93520
GHR	176835
GLIDR	8408
ENSG00000276204	6897
LRRC8E	16516
FURIN	13580
NR4A3	48036
ENSG00000293321	9395
ENSG00000275497	5256
OBP2B	9670
ALK	530623
CNOT6	86842
LRRK2-DT	7539
CDRT15P10	6285
SOBP	27469
ENSG00000273550	65805
OR8H2	4037
EEF1D	23387
ENSG00000291030	7684
ZFP42	5337
THOC2	27148
ENSG00000274270	5647
ECSCR	19883
PPP1R2	34597
GTF2H3	31864
ENSG00000277020	7973
SCAMP1	118415
ENSG00000278231	33470
DDX27	27657
HYAL1	9897
HNRNPA2B1	16519
RBPJP2	4443
LAMA2	636428
ENSG00000278837	6015
LINC00226	4154
ZFAND6	81232
ZCCHC17	70971
ZNG1C	61122
SPPL2B	16807
ENSG00000275578	7917
SURF4	20416
ENSG00000274184	5020
OR4F17	9052
CLDN5	7083
DUX4L22	4268
RHNO1	15324
ENSG00000275367	6357
SRRT	16538
ENSG00000273609	5810
CD177	12486
ENSG00000274993	9996
APPAT	12464
Y_RNA	5792
MAGT1	75388
ENSG00000277930	11260
RALY-AS1	11901
AQP6	4170
ENSG00000275927	6255
BTBD3	11725
FBXO31	64739
ENSG00000284800	108466
ENSG00000274414	11922
H4C13	6086
L1CAM-AS1	11318
MTHFD1L	238552
ENSG00000290989	15028
SAMD11	23651
CIITA	50785
CYFIP2	126887
ZSCAN2-AS1	41879
C18orf21	9661
CARHSP1	21476
TNFSF8	42952
FAM197Y3	7688
GOLGA6L9	12337
FER	265972
Metazoa_SRP	5965
C16orf95	20319
PCDHGC4	29424
5S_rRNA	5786
PODN	26288
ENSG00000276471	9777
ENSG00000274378	7887
DHRS11	11925
CCL14	9141
SEC22B4P	12069
ENSG00000275532	8489
SRRT	16479
RGS5	185192
SPDYE12	16489
ZSCAN32	24684
FAM13C	122164
FHL1	66818
U6	5806
MATR3	39663
ADAM29	62822
CPEB1	33689
Metazoa_SRP	5974
ENSG00000278197	6769
GOLGA6L26	15361
PRLR	180485
